TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-41-00.jpg,MESCHA,0.7307,0.282,,,0.9417,0.8126,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-41-05.jpg,MESCHA,0.5246,0.2016,,,0.792,0.4196,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-41-16.jpg,MESCHA,0.5699,0.1641,,,0.8493,0.4481,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-41-16.jpg,MESCHA,0.3066,0.6894,,,0.8774,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-41-30.jpg,MESCHA,0.4332,0.5536,,,0.8975,1.0,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-41-57.jpg,MESCHA,0.4674,0.3106,,,0.7116,0.6197,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-42-10.jpg,MESCHA,0.4573,0.2856,,,0.8221,0.5964,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-42-16.jpg,MESCHA,0.383,0.2205,,,0.6353,0.4689,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-42-16.jpg,MESCHA,0.6332,0.7912,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-43-13.jpg,MESCHA,0.4553,0.1673,,,0.6286,0.42,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-43-27.jpg,MESCHA,0.5759,0.2212,,,0.7769,0.6411,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-43-34.jpg,MESCHA,0.6794,0.2462,,,0.8774,0.6375,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-43-40.jpg,MESCHA,0.6338,0.2648,,,0.7242,0.4535,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-43-40.jpg,MESCHA,0.6446,0.2777,,,0.8243,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-44-16.jpg,MESCHA,0.3789,0.6358,,,0.9055,1.0,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-44-41.jpg,MESCHA,0.2734,0.1337,,,0.5819,0.5679,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-45-25.jpg,MESCHA,0.3166,0.1748,,,0.6312,0.6751,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-45-51.jpg,MESCHA,0.5729,0.2141,,,0.8844,0.5268,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-00.jpg,MESCHA,0.602,0.257,,,0.802,0.6643,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-05.jpg,MESCHA,0.6452,0.3106,,,1.0,0.6136,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-05.jpg,MESCHA,0.5648,0.2462,,,0.8523,0.366,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-10.jpg,MESCHA,0.4784,0.1498,,,0.6272,0.4553,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-34.jpg,MESCHA,0.6824,0.1962,,,0.8533,0.4553,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-34.jpg,MESCHA,0.5538,0.2945,,,0.6854,0.7019,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-38.jpg,MESCHA,0.4583,0.0,,,0.5347,0.1408,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-38.jpg,MESCHA,0.4744,0.3302,,,0.8141,0.6929,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-46-59.jpg,MESCHA,0.7246,0.1891,,,0.9437,0.7001,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-05.jpg,MESCHA,0.6603,0.2177,,,0.8694,0.5,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-05.jpg,MESCHA,0.4121,0.2605,,,0.6131,0.6876,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-15.jpg,MESCHA,0.3699,0.3141,,,0.6121,0.8269,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-15.jpg,MESCHA,0.6452,0.1641,,,0.8432,0.4428,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-19.jpg,MESCHA,0.6493,0.1819,,,0.799,0.4678,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-19.jpg,MESCHA,0.3498,0.5714,,,0.8806,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-26.jpg,MESCHA,0.7367,0.2552,,,0.9186,0.4696,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-26.jpg,MESCHA,0.3525,0.1817,,,0.5898,0.5005,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-36.jpg,MESCHA,0.4255,0.1443,,,0.6984,0.4719,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-36.jpg,MESCHA,0.6814,0.248,,,0.8633,0.4517,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-42.jpg,MESCHA,0.3478,0.1926,,,0.5216,0.4499,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-42.jpg,MESCHA,0.7146,0.2873,,,0.9025,0.6465,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-50.jpg,MESCHA,0.6573,0.2212,,,0.9186,0.9109,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-55.jpg,MESCHA,0.5468,0.198,,,0.8101,0.416,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-47-55.jpg,MESCHA,0.7769,0.2677,,,0.9146,0.6,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-23.jpg,MESCHA,0.6613,0.1837,,,0.9548,0.4392,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-23.jpg,MESCHA,0.4804,0.5589,,,0.7669,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-28.jpg,MESCHA,0.6483,0.2445,,,0.9216,0.4196,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-28.jpg,MESCHA,0.2335,0.1023,,,0.9957,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-32.jpg,MESCHA,0.7578,0.2588,,,0.888,0.4711,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-32.jpg,MESCHA,0.2865,0.0254,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-36.jpg,MESCHA,0.6473,0.257,,,0.8191,0.6107,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-36.jpg,MESCHA,0.6103,0.8491,,,0.9214,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-42.jpg,MESCHA,0.6071,0.2087,,,0.7749,0.4088,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-42.jpg,MESCHA,0.6513,0.1426,,,0.9548,0.4928,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-48-42.jpg,MESCHA,0.6382,0.3213,,,0.8603,0.902,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-49-07.jpg,MESCHA,0.3427,0.1873,,,0.6744,0.5107,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-49-24.jpg,MESCHA,0.2201,0.1641,,,0.5819,0.5911,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-49-29.jpg,MESBLE,0.5578,0.2266,,,0.7839,0.5339,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-49-33.jpg,MESCHA,0.6593,0.223,,,0.8362,0.6018,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-50-18.jpg,MESCHA,0.7066,0.1909,,,0.9136,0.4499,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-50-18.jpg,MESCHA,0.6925,0.2302,,,0.8563,0.7769,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-50-22.jpg,MESCHA,0.6794,0.1337,,,0.9055,0.4839,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-50-22.jpg,MESCHA,0.4432,0.2123,,,0.6895,0.4392,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-50-31.jpg,MESCHA,0.2262,0.1891,,,0.5287,0.5947,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-51-21.jpg,MESCHA,0.7186,0.2248,,,0.9387,0.5142,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-51-21.jpg,MESCHA,0.2302,0.1712,,,0.5106,0.516,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-51-56.jpg,MESCHA,0.5267,0.1766,,,0.6684,0.3963,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-51-56.jpg,MESCHA,0.5759,0.2355,,,0.9005,0.55,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-52-15.jpg,MESCHA,0.5829,0.2587,,,0.9417,0.5947,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-52-20.jpg,MESCHA,0.6774,0.2051,,,0.8071,0.4339,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-52-30.jpg,MESCHA,0.4975,0.257,,,0.6131,0.5464,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-53-01.jpg,MESCHA,0.6372,0.2087,,,0.8935,0.4767,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-53-19.jpg,MESCHA,0.2,0.1801,,,0.4704,0.6,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-53-19.jpg,MESCHA,0.7357,0.2427,,,0.9287,0.5053,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-53-50.jpg,MESCHA,0.6131,0.2552,,,0.7658,0.4178,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-53-50.jpg,MESCHA,0.6483,0.2284,,,0.9578,0.5,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-54-37.jpg,MESCHA,0.3789,0.1301,,,0.5769,0.4356,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-54-42.jpg,MESCHA,0.5829,0.1515,,,0.8694,0.4499,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-55-01.jpg,MESCHA,0.5267,0.1748,,,0.7849,0.5464,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-55-13.jpg,MESCHA,0.6865,0.1926,,,0.8784,0.5482,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-55-13.jpg,MESCHA,0.4794,0.4678,,,0.795,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-55-58.jpg,MESCHA,0.3186,0.1712,,,0.391,0.2891,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-55-58.jpg,MESCHA,0.5809,0.2087,,,0.9297,0.4821,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-56-03.jpg,MESCHA,0.5618,0.2659,,,0.9005,0.5607,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-56-07.jpg,MESCHA,0.6161,0.6536,,,0.807,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-56-19.jpg,MESCHA,0.6352,0.2945,,,0.8905,0.7036,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-57-10.jpg,MESCHA,0.6865,0.2337,,,0.8231,0.6036,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-57-21.jpg,MESCHA,0.6181,0.2534,,,0.7488,0.6072,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-57-43.jpg,MESCHA,0.4704,0.2498,,,0.7397,0.5268,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-57-51.jpg,MESCHA,0.4885,0.2123,,,0.7558,0.5178,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-58-01.jpg,MESCHA,0.595,0.248,,,0.8462,0.6232,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-58-09.jpg,MESCHA,0.5176,0.232,,,0.7045,0.6965,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-58-20.jpg,MESCHA,0.4261,0.2391,,,0.7116,0.4767,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-58-24.jpg,MESCHA,0.6131,0.2784,,,0.7759,0.9699,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-58-24.jpg,MESCHA,0.5437,0.2087,,,0.6442,0.3999,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-58-40.jpg,MESCHA,0.6181,0.2659,,,0.9106,0.625,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-58-53.jpg,MESCHA,0.6412,0.1855,,,0.8593,0.7233,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-00.jpg,MESCHA,0.6392,0.2945,,,0.8312,0.6822,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-04.jpg,MESCHA,0.5578,0.2695,,,0.8623,0.6858,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-08.jpg,MESCHA,0.6784,0.232,,,0.8493,0.6679,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-14.jpg,MESCHA,0.3829,0.3374,,,0.7598,0.6679,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-27.jpg,MESCHA,0.6081,0.2462,,,0.79,0.7519,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-34.jpg,MESCHA,0.592,0.2909,,,0.7689,0.6911,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-38.jpg,MESCHA,0.4004,0.7526,,,0.9335,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-13-59-49.jpg,MESCHA,0.6905,0.2016,,,0.8251,0.5375,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-00-19.jpg,MESCHA,0.7327,0.232,,,0.8764,0.6072,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-00-47.jpg,MESCHA,0.7588,0.2355,,,0.8905,0.5929,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-04-50.jpg,MESCHA,0.6995,0.257,,,0.8442,0.5857,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-04-55.jpg,MESCHA,0.4282,0.1587,,,0.7558,0.4553,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-05.jpg,MESCHA,0.6422,0.2141,,,0.8,0.416,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-05.jpg,MESCHA,0.605,0.2498,,,0.7397,0.7947,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-17.jpg,MESCHA,0.5829,0.2248,,,0.8,0.8573,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-17.jpg,MESCHA,0.6975,0.282,,,0.9538,0.4857,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-32.jpg,MESCHA,0.7417,0.2355,,,0.8865,0.4732,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-32.jpg,MESCHA,0.2503,0.223,,,0.5628,0.5857,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-37.jpg,MESCHA,0.4422,0.1676,,,0.7387,0.5196,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-05-42.jpg,MESCHA,0.7055,0.2123,,,0.9548,0.6161,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-06-00.jpg,MESCHA,0.605,0.2677,,,0.9417,0.5303,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-06-11.jpg,MESCHA,0.7076,0.2445,,,0.8523,0.5679,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-06-14.jpg,MESCHA,0.4523,0.248,,,0.5568,0.4178,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-06-14.jpg,MESCHA,0.3608,0.2981,,,0.7287,0.759,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-06-47.jpg,MESCHA,0.4865,0.1605,,,0.7638,0.4785,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-07-16.jpg,MESCHA,0.6231,0.2016,,,0.9538,0.4785,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-07-26.jpg,MESCHA,0.7618,0.2069,,,0.9246,0.5643,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-07-31.jpg,MESCHA,0.587,0.1801,,,0.7136,0.4017,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-07-31.jpg,MESCHA,0.6392,0.2462,,,0.9447,0.4231,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-07-31.jpg,MESCHA,0.6925,0.257,,,0.8432,0.9234,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-07-36.jpg,MESCHA,0.5357,0.1551,,,0.7679,0.4732,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-08-05.jpg,MESCHA,0.7086,0.248,,,0.8623,0.5303,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-08-33.jpg,MESCHA,0.6101,0.2838,,,0.9206,0.5214,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-08-33.jpg,MESCHA,0.6533,0.1819,,,0.8694,0.3838,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-08-42.jpg,MESCHA,0.4633,0.2034,,,0.6603,0.4231,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-08-42.jpg,MESCHA,0.6312,0.2498,,,0.8452,0.9288,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-08-47.jpg,MESCHA,0.6241,0.2284,,,0.9066,0.5142,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-09-05.jpg,MESCHA,0.5246,0.2891,,,0.8633,0.5786,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-09-05.jpg,MESCHA,0.6583,0.1926,,,0.9578,0.4249,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-09-09.jpg,MESCHA,0.7327,0.2856,,,0.8965,0.7465,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-09-38.jpg,MESCHA,0.4469,0.1489,,,0.6292,0.4114,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-09-38.jpg,MESCHA,0.6307,0.1772,,,0.9158,0.4963,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-14-09-38.jpg,MESCHA,0.5589,0.6771,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-43-45.jpg,MESCHA,0.4814,0.1766,,,0.7498,0.4142,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-44-11.jpg,MESCHA,0.5196,0.2087,,,0.8774,0.5464,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-45-01.jpg,MESBLE,0.7106,0.3606,,,0.8503,0.6429,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-45-13.jpg,MESCHA,0.6432,0.2105,,,0.8322,0.4785,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-45-39.jpg,MESBLE,0.4111,0.2784,,,0.6794,0.5393,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-45-44.jpg,MESCHA,0.4553,0.1623,,,0.7347,0.4767,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-45-54.jpg,MESCHA,0.4231,0.1748,,,0.7186,0.5053,
VALIDATION,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-46-12.jpg,MESCHA,0.6035,0.1944,,,0.9,0.4928,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-46-39.jpg,MESCHA,0.6161,0.257,,,0.8734,0.4875,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-47-03.jpg,MESCHA,0.6476,0.0145,,,1.0,1.0,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-47-03.jpg,MESCHA,0.4,0.0,,,0.6965,0.5125,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-47-09.jpg,MESCHA,0.7377,0.2266,,,0.9558,0.6036,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-47-13.jpg,MESCHA,0.4563,0.1694,,,0.7498,0.4321,
TRAINING,/home/acarlier/OrnithoMate/p0133_bird_data/raw_data/task_20210615_Lab/2021-06-15-15-47-48.jpg,MESCHA,0.4623,0.1444,,,0.7608,0.4499,
